Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
IDBI,EQ,20-Jul-2017,58.0,58.05,58.75,57.65,58.5,58.45,58.36,2092455,122112584.15,9524,557536,26.65
IDBI,EQ,21-Jul-2017,58.45,58.1,59.5,58.05,59.1,59.15,58.95,3529281,208048769.45,11942,879122,24.91
IDBI,EQ,24-Jul-2017,59.15,59.4,61.1,59.1,60.6,60.7,60.34,3916478,236313901.8,16312,1328851,33.93
IDBI,EQ,25-Jul-2017,60.7,60.65,61.95,60.2,61.7,61.75,61.25,3525771,215969691.1,12302,1151022,32.65
IDBI,EQ,26-Jul-2017,61.75,61.7,62.75,61.5,62.1,62.2,62.16,3397350,211176868.1,10174,947943,27.9
IDBI,EQ,27-Jul-2017,62.2,62.4,62.8,59.25,59.4,59.45,60.44,3520664,212773709.45,11238,1036890,29.45
IDBI,EQ,28-Jul-2017,59.45,59.0,60.15,57.15,59.55,59.25,59.19,2434923,144114570.7,9628,412974,16.96
IDBI,EQ,31-Jul-2017,59.25,59.25,59.95,58.0,59.65,59.45,59.25,2672853,158360146.0,12344,429516,16.07
IDBI,EQ,01-Aug-2017,59.45,59.7,60.75,58.5,59.5,59.65,59.63,3147048,187667995.7,10008,490405,15.58
IDBI,EQ,02-Aug-2017,59.65,59.5,60.4,59.0,59.05,59.25,59.64,2693077,160620014.9,10659,529452,19.66
IDBI,EQ,03-Aug-2017,59.25,59.3,59.5,56.4,56.65,56.65,57.64,3053102,175976001.1,13098,867665,28.42
IDBI,EQ,04-Aug-2017,56.65,56.6,57.55,56.35,57.05,57.0,57.02,1966652,112136713.4,7483,410505,20.87
IDBI,EQ,07-Aug-2017,57.0,57.0,57.55,56.75,57.25,57.15,57.13,1115660,63734637.75,3733,282361,25.31
IDBI,EQ,08-Aug-2017,57.15,57.1,57.45,55.5,55.7,55.75,56.32,2974699,167548431.25,9726,821449,27.61
IDBI,EQ,09-Aug-2017,55.75,55.65,56.7,54.9,55.85,55.95,55.63,1960714,109080512.8,6557,418542,21.35
IDBI,EQ,10-Aug-2017,55.95,55.95,56.4,53.15,54.25,53.8,54.74,3142851,172031755.65,8655,717412,22.83
IDBI,EQ,11-Aug-2017,53.8,52.9,54.05,52.2,52.25,52.65,53.06,3295406,174850486.6,10380,824073,25.01
IDBI,EQ,14-Aug-2017,52.65,52.85,52.9,50.2,52.65,52.3,51.69,10889090,562829579.05,29237,1169730,10.74
IDBI,EQ,16-Aug-2017,52.3,51.45,53.75,51.15,52.85,53.25,52.21,5462764,285183626.2,17968,517765,9.48
IDBI,EQ,17-Aug-2017,53.25,53.25,54.65,52.75,53.75,53.8,53.92,3613142,194814464.2,13310,593343,16.42
